,LEA,School State,School,Year,Category,Sex,Total_Disability,no_IEP,Total,LEP,Race,Count
2043,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,0.0,0.0,Asian,0.0
2044,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,Asian,0.0
2045,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,Asian,0.0
2046,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,Asian,0.0
2047,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,Asian,0.0
2048,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,Asian,0.0
2049,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,Asian,0.0
2050,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Transferred to Alternative School,M,,,0.0,0.0,Asian,0.0
2051,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Transferred to Alternative School,F,,,2.0,0.0,Asian,0.0
2052,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Referral to law enforcement,M,,,0.0,0.0,Asian,0.0
2053,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,Asian,0.0
2054,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: School-related arrest,M,,,0.0,0.0,Asian,0.0
2055,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: School-related arrest,F,,,0.0,0.0,Asian,0.0
2056,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,Total enrollment,M,,,268.0,17.0,Asian,14.0
2057,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,Total enrollment,F,,,259.0,14.0,Asian,11.0
2058,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,Asian,0.0
2059,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,Asian,0.0
2060,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving one or more in-school suspensions,M,0.0,0.0,0.0,0.0,Asian,0.0
2061,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving one or more in-school suspensions,F,0.0,0.0,0.0,0.0,Asian,0.0
2062,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving only one out-of-school suspension,M,0.0,0.0,0.0,0.0,Asian,0.0
2063,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving only one out-of-school suspension,F,0.0,0.0,0.0,0.0,Asian,0.0
2064,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving more than one out-of-school suspension,M,0.0,0.0,0.0,0.0,Asian,0.0
2065,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving more than one out-of-school suspension,F,0.0,0.0,0.0,0.0,Asian,0.0
2066,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,Asian,0.0
2067,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,Asian,0.0
2068,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,Asian,0.0
2069,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,Asian,0.0
2070,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,Asian,0.0
2071,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,Asian,0.0
2072,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Transferred to Alternative School,M,0.0,0.0,0.0,0.0,Asian,0.0
2073,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,Asian,0.0
2074,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,Asian,0.0
2075,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,Asian,0.0
2076,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,Asian,0.0
2077,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,Asian,0.0
2078,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Corporal punishment,M,,,0.0,0.0,Asian,0.0
2079,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Corporal punishment,F,,,0.0,0.0,Asian,0.0
2080,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving one or more in-school suspensions,M,,,0.0,0.0,Asian,0.0
2081,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving one or more in-school suspensions,F,,,0.0,0.0,Asian,0.0
2082,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving only one out-of-school suspension,M,,,0.0,0.0,Asian,0.0
2083,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving only one out-of-school suspension,F,,,0.0,0.0,Asian,0.0
2084,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,0.0,0.0,Asian,0.0
2085,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,0.0,0.0,Asian,0.0
2086,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,Asian,0.0
2087,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,Asian,0.0
2088,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,Asian,0.0
2089,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,Asian,0.0
2090,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,Asian,0.0
2091,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,Asian,0.0
2092,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Transferred to Alternative School,M,,,0.0,0.0,Asian,0.0
2093,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Transferred to Alternative School,F,,,0.0,0.0,Asian,0.0
2094,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Referral to law enforcement,M,,,0.0,0.0,Asian,0.0
2095,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,Asian,0.0
2096,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: School-related arrest,M,,,0.0,0.0,Asian,0.0
2097,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: School-related arrest,F,,,0.0,0.0,Asian,0.0
2098,ST. LOUIS CITY,MO,METRO HIGH,2015,Total enrollment,M,,,101.0,14.0,Asian,17.0
2099,ST. LOUIS CITY,MO,METRO HIGH,2015,Total enrollment,F,,,232.0,17.0,Asian,20.0
2100,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,Asian,0.0
2101,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,Asian,0.0
2102,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving one or more in-school suspensions,M,2.0,0.0,2.0,0.0,Asian,0.0
2103,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving one or more in-school suspensions,F,4.0,2.0,6.0,0.0,Asian,0.0
2104,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving only one out-of-school suspension,M,0.0,0.0,0.0,0.0,Asian,0.0
2105,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving only one out-of-school suspension,F,0.0,0.0,0.0,0.0,Asian,0.0
2106,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving more than one out-of-school suspension,M,0.0,0.0,0.0,0.0,Asian,0.0
2107,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving more than one out-of-school suspension,F,0.0,0.0,0.0,0.0,Asian,0.0
2108,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,Asian,0.0
2109,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,Asian,0.0
2110,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,Asian,0.0
2111,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,Asian,0.0
2112,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,Asian,0.0
2113,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,Asian,0.0
2114,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Transferred to Alternative School,M,0.0,0.0,0.0,0.0,Asian,0.0
2115,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,Asian,0.0
2116,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,Asian,0.0
2117,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,Asian,0.0
2118,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,Asian,0.0
2119,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,Asian,0.0
2120,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Corporal punishment,M,,,0.0,0.0,Asian,0.0
2121,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Corporal punishment,F,,,0.0,0.0,Asian,0.0
2122,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving one or more in-school suspensions,M,,,30.0,0.0,Asian,0.0
2123,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving one or more in-school suspensions,F,,,57.0,0.0,Asian,0.0
2124,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving only one out-of-school suspension,M,,,2.0,0.0,Asian,0.0
2125,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving only one out-of-school suspension,F,,,5.0,0.0,Asian,0.0
2126,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,0.0,0.0,Asian,0.0
2127,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,0.0,0.0,Asian,0.0
2128,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,Asian,0.0
2129,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,Asian,0.0
2130,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,Asian,0.0
2131,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,Asian,0.0
2132,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,Asian,0.0
2133,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,Asian,0.0
2134,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Transferred to Alternative School,M,,,2.0,0.0,Asian,0.0
2135,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Transferred to Alternative School,F,,,2.0,0.0,Asian,0.0
2136,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Referral to law enforcement,M,,,0.0,0.0,Asian,0.0
2137,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,Asian,0.0
2138,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: School-related arrest,M,,,0.0,0.0,Asian,0.0
2139,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: School-related arrest,F,,,0.0,0.0,Asian,0.0
2140,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,Total enrollment,M,,,105.0,2.0,Asian,0.0
2141,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,Total enrollment,F,,,301.0,11.0,Asian,2.0
2142,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,Asian,0.0
2143,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,Asian,0.0
2144,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving one or more in-school suspensions,M,4.0,0.0,4.0,0.0,Asian,0.0
2145,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving one or more in-school suspensions,F,2.0,0.0,2.0,0.0,Asian,0.0
2146,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving only one out-of-school suspension,M,2.0,0.0,2.0,0.0,Asian,0.0
2147,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving only one out-of-school suspension,F,0.0,0.0,0.0,0.0,Asian,0.0
2148,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving more than one out-of-school suspension,M,0.0,0.0,0.0,0.0,Asian,0.0
2149,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving more than one out-of-school suspension,F,0.0,0.0,0.0,0.0,Asian,0.0
2150,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,Asian,0.0
2151,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,Asian,0.0
2152,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,Asian,0.0
2153,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,Asian,0.0
2154,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,Asian,0.0
2155,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,Asian,0.0
2156,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Transferred to Alternative School,M,2.0,0.0,2.0,0.0,Asian,0.0
2157,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,Asian,0.0
2158,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,Asian,0.0
2159,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,Asian,0.0
2160,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,Asian,0.0
2161,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,Asian,0.0
2162,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Corporal punishment,M,,,0.0,0.0,Asian,0.0
2163,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Corporal punishment,F,,,0.0,0.0,Asian,0.0
2164,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving one or more in-school suspensions,M,,,34.0,0.0,Asian,0.0
2165,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving one or more in-school suspensions,F,,,27.0,2.0,Asian,0.0
2166,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving only one out-of-school suspension,M,,,20.0,0.0,Asian,0.0
2167,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving only one out-of-school suspension,F,,,31.0,0.0,Asian,0.0
2168,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,8.0,0.0,Asian,0.0
2169,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,2.0,0.0,Asian,0.0
2170,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,Asian,0.0
2171,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,Asian,0.0
2172,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,Asian,0.0
2173,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,Asian,0.0
2174,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,Asian,0.0
2175,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,Asian,0.0
2176,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Transferred to Alternative School,M,,,8.0,0.0,Asian,0.0
2177,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Transferred to Alternative School,F,,,8.0,0.0,Asian,0.0
2178,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Referral to law enforcement,M,,,2.0,0.0,Asian,0.0
2179,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,Asian,0.0
2180,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: School-related arrest,M,,,2.0,0.0,Asian,0.0
2181,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: School-related arrest,F,,,0.0,0.0,Asian,0.0
2182,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,Total enrollment,M,,,292.0,2.0,Asian,0.0
2183,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,Total enrollment,F,,,372.0,5.0,Asian,0.0
2184,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,Asian,0.0
2185,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,Asian,0.0
2186,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Students receiving one or more in-school suspensions,M,5.0,0.0,5.0,0.0,Asian,0.0
2187,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Students receiving one or more in-school suspensions,F,2.0,0.0,2.0,0.0,Asian,0.0
2188,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Students receiving only one out-of-school suspension,M,2.0,0.0,2.0,0.0,Asian,0.0
2189,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Students receiving only one out-of-school suspension,F,0.0,0.0,0.0,0.0,Asian,0.0
2190,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Students receiving more than one out-of-school suspension,M,2.0,0.0,2.0,0.0,Asian,0.0
2191,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Students receiving more than one out-of-school suspension,F,0.0,0.0,0.0,0.0,Asian,0.0
2192,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,Asian,0.0
2193,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,Asian,0.0
2194,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,Asian,0.0
2195,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,Asian,0.0
2196,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,Asian,0.0
2197,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,Asian,0.0
2198,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Transferred to Alternative School,M,0.0,0.0,0.0,0.0,Asian,0.0
2199,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,Asian,0.0
2200,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,Asian,0.0
2201,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,Asian,0.0
2202,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,Asian,0.0
2203,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,Asian,0.0
2204,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Corporal punishment,M,,,0.0,0.0,Asian,0.0
2205,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Corporal punishment,F,,,0.0,0.0,Asian,0.0
2206,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Students receiving one or more in-school suspensions,M,,,0.0,0.0,Asian,0.0
2207,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Students receiving one or more in-school suspensions,F,,,0.0,0.0,Asian,0.0
2208,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Students receiving only one out-of-school suspension,M,,,0.0,0.0,Asian,0.0
2209,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Students receiving only one out-of-school suspension,F,,,0.0,0.0,Asian,0.0
2210,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,0.0,0.0,Asian,0.0
2211,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,0.0,0.0,Asian,0.0
2212,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,Asian,0.0
2213,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,Asian,0.0
2214,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,Asian,0.0
2215,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,Asian,0.0
2216,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,Asian,0.0
2217,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,Asian,0.0
2218,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Transferred to Alternative School,M,,,0.0,0.0,Asian,0.0
2219,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Transferred to Alternative School,F,,,0.0,0.0,Asian,0.0
2220,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Referral to law enforcement,M,,,0.0,0.0,Asian,0.0
2221,ST. LOUIS CITY,MO,COMMUNITY ACCESS JOB TRAINING,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,Asian,0.0
